2007-02-22,76130.26
2007-02-23,79276.72
2007-02-24,79356.46
2007-02-25,77298.25
2007-02-26,77340.24
2007-02-27,77816.17
2007-02-28,74971.12
2007-03-01,75442.53
2007-03-02,76374.17
2007-03-03,73700.64
2007-03-04,74915.08
2007-03-05,77897.52
2007-03-06,77498.93
2007-03-07,76419.84
2007-03-08,79595.85
2007-03-09,80735.45
2007-03-10,81680.02
2007-03-11,79702.69
2007-03-12,78874.45
2007-03-13,79047.08
2007-03-14,78862.19
2007-03-15,83520.15
2007-03-16,83270.46
2007-03-17,86894.77
2007-03-18,86178.46
2007-03-19,84775.61
2007-03-20,83958.55
2007-03-21,79637.64
2007-03-22,82330.81
2007-03-23,79535.38
2007-03-24,79793.61
2007-03-25,77981.95
2007-03-26,76920.14
2007-03-27,74931.54
2007-03-28,76857.83
2007-03-29,77718.61
2007-03-30,75648.39
2007-03-31,81184.61
2007-04-01,80537.4
2007-04-02,78784.97
2007-04-03,78844.53
2007-04-04,80021.4
2007-04-05,81542.57
2007-04-06,84793.69
2007-04-07,87094.68
2007-04-08,84846.15
2007-04-09,84594.61
2007-04-10,80762.8
2007-04-11,81349.85
2007-04-12,80451.34
2007-04-13,81623.22
2007-04-14,82532.54
2007-04-15,84347.14
2007-04-16,85373.4
2007-04-17,81942.98
2007-04-18,84899.6
2007-04-19,79440.04
2007-04-20,81135.09
2007-04-21,78010.99
2007-04-22,77297.09
2007-04-23,77566.81
2007-04-24,76678.34
2007-04-25,78873.33
2007-04-26,78123.4
2007-04-27,76944.18
2007-04-28,78859.14
2007-04-29,81231.86
2007-04-30,81121.71
2007-05-01,78628.74
2007-05-02,78435.25
2007-05-03,79350.69
2007-05-04,80080.58
2007-05-05,77874.01
2007-05-06,79330.33
2007-05-07,78408.17
2007-05-08,75396.26
2007-05-09,75309.21
2007-05-10,77299.4
2007-05-11,75594.26
2007-05-12,78440.3
2007-05-13,78752.48
2007-05-14,77945.87
2007-05-15,74994.61
2007-05-16,78198.72
2007-05-17,77716.88
2007-05-18,78462.24
2007-05-19,79963.37
2007-05-20,80868.16
2007-05-21,79745.65
2007-05-22,74465.75
2007-05-23,72858.27
2007-05-24,71542.25
2007-05-25,74357.16
2007-05-26,74826.6
2007-05-27,76988.23
2007-05-28,77012.85
2007-05-29,72954.35
2007-05-30,73610.37
2007-05-31,74594.76
2007-06-01,74493.23
2007-06-02,73695.31
2007-06-03,75080.1
2007-06-04,74540.88
2007-06-05,71766.0
2007-06-06,70690.04
2007-06-07,80908.86
2007-06-08,72590.15
2007-06-09,73742.42
2007-06-10,73686.22
2007-06-11,74474.41
2007-06-12,71438.07
2007-06-13,70674.09
2007-06-14,71088.68
2007-06-15,73575.58
2007-06-16,73148.67
2007-06-17,72926.87
2007-06-18,72897.41
2007-06-19,71448.51
2007-06-20,69021.41
2007-06-21,65717.45
2007-06-22,64627.27
2007-06-23,63238.08
2007-06-24,66740.24
2007-06-25,67910.12
2007-06-26,68066.12
2007-06-27,66528.65
2007-06-28,64363.41
2007-06-29,64094.09
2007-06-30,61862.16
2007-07-01,63204.74
2007-07-02,63464.25
2007-07-03,63719.84
2007-07-04,68195.4
2007-07-05,69244.15
2007-07-06,67466.36
2007-07-07,66770.73
2007-07-08,66247.58
2007-07-09,66117.33
2007-07-10,64362.1
2007-07-11,63903.27
2007-07-12,63538.94
2007-07-13,63070.37
2007-07-14,64598.02
2007-07-15,65262.82
2007-07-16,66667.71
2007-07-17,63669.81
2007-07-18,61484.63
2007-07-19,63428.28
2007-07-20,63986.57
2007-07-21,64252.19
2007-07-22,65732.14
2007-07-23,65514.08
2007-07-24,64203.14
2007-07-25,62965.3
2007-07-26,64511.07
2007-07-27,64876.23
2007-07-28,61299.41
2007-07-29,63363.25
2007-07-30,64428.93
2007-07-31,66437.17
2007-08-01,65731.64
2007-08-02,62768.91
2007-08-03,65411.02
2007-08-04,64873.15
2007-08-05,64073.48
2007-08-06,63757.36
2007-08-07,61861.08
2007-08-08,62355.93
2007-08-09,65469.65
2007-08-10,67310.97
2007-08-11,68961.37
2007-08-12,68855.5
2007-08-13,70053.1
2007-08-14,67695.22
2007-08-15,68150.1
2007-08-16,67805.02
2007-08-17,65331.75
2007-08-18,65898.89
2007-08-19,65435.95
2007-08-20,65839.22
2007-08-21,69054.87
2007-08-22,64664.14
2007-08-23,62566.46
2007-08-24,63426.04
2007-08-25,65240.69
2007-08-26,66816.88
2007-08-27,65540.16
2007-08-28,63744.9
2007-08-29,62919.63
2007-08-30,62115.26
2007-08-31,68074.82
2007-09-01,67334.24
2007-09-02,66799.22
2007-09-03,67547.3
2007-09-04,64881.66
2007-09-05,65145.82
2007-09-06,64737.0
2007-09-07,66775.42
2007-09-08,67108.73
2007-09-09,67240.03
2007-09-10,67647.86
2007-09-11,66212.04
2007-09-12,67768.94
2007-09-13,68979.9
2007-09-14,68363.89
2007-09-15,71555.36
2007-09-16,68615.57
2007-09-17,66522.54
2007-09-18,64055.14
2007-09-19,62135.31
2007-09-20,64897.62
2007-09-21,66226.69
2007-09-22,67647.06
2007-09-23,68296.99
2007-09-24,67860.31
2007-09-25,67099.81
2007-09-26,79636.74
2007-09-27,79741.76
2007-09-28,80916.31
2007-09-29,84052.71
2007-09-30,83757.96
2007-10-01,84018.44
2007-10-02,83796.63
2007-10-03,84110.34
2007-10-04,79084.24
2007-10-05,81402.46
2007-10-06,83863.07
2007-10-07,81060.68
2007-10-08,81002.13
2007-10-09,81425.94
2007-10-10,91925.42
2007-10-11,92510.26
2007-10-12,92357.34
2007-10-13,81823.09
2007-10-14,81710.67
2007-10-15,80876.98
2007-10-16,84166.43
2007-10-17,85514.72
2007-10-18,82936.6
2007-10-19,85657.58
2007-10-20,83798.36
2007-10-21,83975.93
2007-10-22,84045.57
2007-10-23,81796.08
2007-10-24,81123.73
2007-10-25,80754.55
2007-10-26,83388.19
2007-10-27,84264.54
2007-10-28,85265.9
2007-10-29,86389.53
2007-10-30,82217.12
2007-10-31,81771.57
2007-11-01,81323.2
2007-11-02,82161.13
2007-11-03,78099.46
2007-11-04,80794.22
2007-11-05,81903.67
2007-11-06,78357.51
2007-11-07,81743.42
2007-11-08,82006.45
2007-11-09,81561.97
2007-11-10,79222.94
2007-11-11,79244.62
2007-11-12,80504.57
2007-11-13,80277.45
2007-11-14,81550.12
2007-11-15,80494.54
2007-11-16,86485.18
2007-11-17,87795.07
2007-11-18,89000.64
2007-11-19,88725.81
2007-11-20,88093.11
2007-11-21,88856.56
2007-11-22,86744.32
2007-11-23,84077.97
2007-11-24,84267.67
2007-11-25,84381.74
2007-11-26,84982.93
2007-11-27,87297.89
2007-11-28,86254.84
2007-11-29,83785.36
2007-11-30,87508.76
2007-12-01,85654.17
2007-12-02,86535.91
2007-12-03,86344.11
2007-12-04,84820.41
2007-12-05,83643.26
2007-12-06,84370.99
2007-12-07,85748.73
2007-12-08,88477.15
2007-12-09,93244.27
2007-12-10,93369.1
2007-12-11,85649.47
2007-12-12,86825.55
2007-12-13,89883.07
2007-12-14,90127.58
2007-12-15,89831.48
2007-12-16,91547.06
2007-12-17,91785.86
2007-12-18,92757.68
2007-12-19,89933.77
2007-12-20,92668.47
2007-12-21,93076.45
2007-12-22,95414.85
2007-12-23,95059.13
2007-12-24,95195.91
2007-12-25,92589.87
2007-12-26,89764.2
2007-12-27,93354.88
2007-12-28,95366.62
2007-12-29,91973.23
2007-12-30,92573.17
2007-12-31,92055.7
2008-01-01,88164.26
2008-01-02,88489.76
2008-01-03,87100.85
2008-01-04,88976.36
2008-01-05,88605.94
2008-01-06,85967.03
2008-01-07,85972.77
2008-01-08,80706.8
2008-01-09,80630.19
2008-01-10,83803.83
2008-01-11,88212.88
2008-01-12,88826.48
2008-01-13,89470.51
2008-01-14,88511.32
2008-01-15,83490.55
2008-01-16,82155.99
2008-01-17,83023.3
2008-01-18,85529.16
2008-01-19,88644.91
2008-01-20,90670.66
2008-01-21,90368.43
2008-01-22,85388.41
2008-01-23,88186.46
2008-01-24,84605.6
2008-01-25,90081.17
2008-01-26,87521.84
2008-01-27,86789.62
2008-01-28,85884.03
2008-01-29,85084.5
2008-01-30,82099.88
2008-01-31,81593.42
2008-02-01,84949.22
2008-02-02,85204.24
2008-02-03,84246.18
2008-02-04,83431.53
2008-02-05,83568.5
2008-02-06,83948.57
2008-02-07,83778.22
2008-02-08,84028.35
2008-02-09,82710.97
2008-02-10,83731.24
2008-02-11,83408.18
2008-02-12,81495.01
2008-02-13,80461.52
2008-02-14,81033.12
2008-02-15,81290.48
2008-02-16,85034.33
2008-02-17,85580.99
2008-02-18,85603.29
2008-02-19,82285.18
2008-02-20,87407.04
2008-02-21,81601.97
2008-02-22,84306.58
2008-02-23,86801.12
2008-02-24,87407.77
2008-02-25,86826.99
2008-02-26,82862.96
2008-02-27,83915.4
2008-02-28,84749.04
2008-02-29,85254.28
2008-03-01,86960.68
2008-03-02,87143.61
2008-03-03,86731.89
2008-03-04,85346.54
2008-03-05,88091.61
2008-03-06,90916.71
2008-03-07,91543.1
2008-03-08,85788.54
2008-03-09,86719.29
2008-03-10,86422.84
2008-03-11,85447.93
2008-03-12,85851.67
2008-03-13,85719.3
2008-03-14,87237.38
2008-03-15,87053.96
2008-03-16,88965.12
2008-03-17,88375.23
2008-03-18,87205.76
2008-03-19,84155.01
2008-03-20,86167.63
2008-03-21,86182.95
2008-03-22,87470.79
2008-03-23,87379.76
2008-03-24,87058.74
2008-03-25,83159.04
2008-03-26,82451.9
2008-03-27,84057.48
2008-03-28,87549.22
2008-03-29,89856.87
2008-03-30,91912.11
2008-03-31,91730.57
2008-04-01,87478.08
2008-04-02,86659.88
2008-04-03,84048.97
2008-04-04,81110.01
2008-04-05,78798.67
2008-04-06,80837.5
2008-04-07,80510.78
2008-04-08,79358.72
2008-04-09,79359.5
2008-04-10,80468.23
2008-04-11,83872.08
2008-04-12,89769.37
2008-04-13,84669.08
2008-04-14,84403.44
2008-04-15,83904.19
2008-04-16,75205.52
2008-04-17,75543.12
2008-04-18,76404.25
2008-04-19,77353.13
2008-04-20,78596.36
2008-04-21,78355.61
2008-04-22,79194.69
2008-04-23,83283.71
2008-04-24,78896.53
2008-04-25,78275.22
2008-04-26,79508.15
2008-04-27,79773.38
2008-04-28,79420.33
2008-04-29,79960.75
2008-04-30,78218.15
2008-05-01,78717.46
2008-05-02,79764.73
2008-05-03,79759.18
2008-05-04,80795.38
2008-05-05,80391.73
2008-05-06,78964.51
2008-05-07,75678.27
2008-05-08,77254.21
2008-05-09,74870.44
2008-05-10,74922.64
2008-05-11,74983.57
2008-05-12,74429.72
2008-05-13,76790.85
2008-05-14,76485.63
2008-05-15,75507.93
2008-05-16,75097.65
2008-05-17,85285.84
2008-05-18,84072.87
2008-05-19,83682.31
2008-05-20,75891.61
2008-05-21,75211.01
2008-05-22,74267.59
2008-05-23,76264.99
2008-05-24,77264.1
2008-05-25,79440.4
2008-05-26,78275.58
2008-05-27,75240.6
2008-05-28,73775.95
2008-05-29,74748.67
2008-05-30,74674.69
2008-05-31,76129.58
2008-06-01,76331.49
2008-06-02,75892.19
2008-06-03,76534.14
2008-06-04,74681.12
2008-06-05,74145.7
2008-06-06,75308.68
2008-06-07,75331.71
2008-06-08,74545.17
2008-06-09,74082.1
2008-06-10,73090.79
2008-06-11,72807.41
2008-06-12,71583.17
2008-06-13,74306.48
2008-06-14,73611.39
2008-06-15,73838.72
2008-06-16,72748.43
2008-06-17,72256.61
2008-06-18,70370.28
2008-06-19,70258.03
2008-06-20,70302.41
2008-06-21,73433.96
2008-06-22,72633.25
2008-06-23,72384.19
2008-06-24,72128.26
2008-06-25,71452.32
2008-06-26,73349.61
2008-06-27,73621.95
2008-06-28,71560.07
2008-06-29,71962.64
2008-06-30,72087.27
2008-07-01,71502.55
2008-07-02,71364.37
2008-07-03,70443.71
2008-07-04,75936.65
2008-07-05,75643.63
2008-07-06,71179.76
2008-07-07,70771.07
2008-07-08,70054.01
2008-07-09,70650.85
2008-07-10,71412.72
2008-07-11,71545.79
2008-07-12,75846.41
2008-07-13,74970.52
2008-07-14,74552.1
2008-07-15,70705.16
2008-07-16,70975.64
2008-07-17,70348.52
2008-07-18,70373.93
2008-07-19,71221.22
2008-07-20,72421.6
2008-07-21,71486.07
2008-07-22,72185.63
2008-07-23,70787.68
2008-07-24,71517.89
2008-07-25,69227.09
2008-07-26,68088.19
2008-07-27,65694.07
2008-07-28,64971.42
2008-07-29,64817.18
2008-07-30,64401.58
2008-07-31,64598.67
2008-08-01,65764.03
2008-08-02,65739.14
2008-08-03,65594.02
2008-08-04,65529.34
2008-08-05,66164.49
2008-08-06,65078.69
2008-08-07,63941.35
2008-08-08,65277.29
2008-08-09,68835.09
2008-08-10,66630.71
2008-08-11,66426.84
2008-08-12,64184.89
2008-08-13,65948.98
2008-08-14,65495.94
2008-08-15,64133.61
2008-08-16,64270.67
2008-08-17,64407.14
2008-08-18,64289.25
2008-08-19,65191.3
2008-08-20,65157.55
2008-08-21,64475.64
2008-08-22,65496.47
2008-08-23,65842.76
2008-08-24,66071.48
2008-08-25,66399.63
2008-08-26,65558.34
2008-08-27,65014.9
2008-08-28,65327.22
2008-08-29,65798.96
2008-08-30,65671.23
2008-08-31,64392.46
2008-09-01,64151.27
2008-09-02,64931.51
2008-09-03,65056.13
2008-09-04,65465.89
2008-09-05,65851.59
2008-09-06,66916.68
2008-09-07,68362.54
2008-09-08,68644.98
2008-09-09,66543.85
2008-09-10,64692.14
2008-09-11,63969.61
2008-09-12,67033.08
2008-09-13,67934.71
2008-09-14,64059.3
2008-09-15,64203.88
2008-09-16,64977.07
2008-09-17,64671.42
2008-09-18,65117.42
2008-09-19,62865.36
2008-09-20,63793.97
2008-09-21,64816.67
2008-09-22,64028.62
2008-09-23,64777.6
2008-09-24,65848.64
2008-09-25,68101.05
2008-09-26,67493.29
2008-09-27,69864.03
